pruid,prname,prnameFR,date,reporting_week,reporting_year,update,numcases_total,numcases_weekly,ratecases_total,numdeaths_total,numdeaths_weekly,ratedeaths_total,ratecases_last7,ratedeaths_last7,numcases_last14,numdeaths_last14,ratecases_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
48,Alberta,Alberta,2020-09-05,36,2020,0,14474,998,325.78,242,5,5.45,22.46,0.11,1726,12,38.85,0.27,142.57,3.21,0.71,0.02
47,Saskatchewan,Saskatchewan,2020-09-05,36,2020,0,1643,28,139.26,24,0,2.03,2.37,0.00,46,2,3.9,0.17,4.00,0.34,0.00,0.00
46,Manitoba,Manitoba,2020-09-05,36,2020,0,1294,143,93.51,16,2,1.16,10.33,0.14,422,4,30.5,0.29,20.43,1.48,0.29,0.02
35,Ontario,Ontario,2020-09-05,36,2020,0,43003,920,290.05,2774,3,18.71,6.21,0.02,1716,15,11.57,0.1,131.43,0.89,0.43,0.00
24,Quebec,Québec,2020-09-05,36,2020,0,63292,1060,735.57,5769,14,67.05,12.32,0.16,1693,30,19.68,0.35,151.43,1.76,2.00,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-09-05,36,2020,0,270,1,51.87,3,0,0.58,0.19,0.00,2,0,0.38,0,0.14,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-09-05,36,2020,0,192,1,24.33,2,0,0.25,0.13,0.00,4,0,0.51,0,0.14,0.02,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-09-05,36,2020,0,1085,2,109.37,65,0,6.55,0.20,0.00,7,1,0.71,0.1,0.29,0.03,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-09-05,36,2020,0,47,3,28.60,0,0,0,1.83,0.00,3,0,1.83,0,0.43,0.26,0.00,0.00
60,Yukon,Yukon,2020-09-05,36,2020,0,15,0,34.90,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-09-05,36,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-09-05,36,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-09-05,36,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-09-05,36,2020,,131495,3822,343.81,9106,31,23.81,9.99,0.08,6866,73,17.95,0.19,546.00,1.43,4.43,0.01
59,British Columbia,Colombie-Britannique,2020-09-12,37,2020,0,6962,800,133.50,213,2,4.08,15.34,0.04,1466,9,28.11,0.17,114.29,2.19,0.29,0.01
48,Alberta,Alberta,2020-09-12,37,2020,0,15415,941,346.96,253,11,5.69,21.18,0.25,1939,16,43.64,0.36,134.43,3.03,1.57,0.04
47,Saskatchewan,Saskatchewan,2020-09-12,37,2020,0,1709,66,144.85,24,0,2.03,5.59,0.00,94,0,7.97,0,9.43,0.80,0.00,0.00
46,Manitoba,Manitoba,2020-09-12,37,2020,0,1410,116,101.90,16,0,1.16,8.38,0.00,259,2,18.72,0.14,16.57,1.20,0.00,0.00
35,Ontario,Ontario,2020-09-12,37,2020,0,44300,1297,298.79,2776,2,18.72,8.75,0.01,2217,5,14.95,0.03,185.29,1.25,0.29,0.00
24,Quebec,Québec,2020-09-12,37,2020,0,64707,1415,752.01,5780,11,67.17,16.44,0.13,2475,25,28.76,0.29,202.14,2.35,1.57,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-09-12,37,2020,0,271,1,52.06,3,0,0.58,0.19,0.00,2,0,0.38,0,0.14,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-09-12,37,2020,0,193,1,24.45,2,0,0.25,0.13,0.00,2,0,0.25,0,0.14,0.02,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-09-12,37,2020,0,1086,1,109.47,65,0,6.55,0.10,0.00,3,0,0.3,0,0.14,0.01,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-09-12,37,2020,0,55,8,33.47,0,0,0,4.87,0.00,11,0,6.69,0,1.14,0.70,0.00,0.00
60,Yukon,Yukon,2020-09-12,37,2020,0,15,0,34.90,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-09-12,37,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-09-12,37,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-09-12,37,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-09-12,37,2020,,136141,4646,355.96,9132,26,23.88,12.15,0.07,8468,57,22.14,0.15,663.71,1.74,3.71,0.01
59,British Columbia,Colombie-Britannique,2020-09-19,38,2020,0,7842,880,150.38,223,10,4.28,16.88,0.19,1680,12,32.22,0.23,125.71,2.41,1.43,0.03
48,Alberta,Alberta,2020-09-19,38,2020,0,16381,966,368.70,255,2,5.74,21.74,0.05,1907,13,42.92,0.29,138.00,3.11,0.29,0.01
47,Saskatchewan,Saskatchewan,2020-09-19,38,2020,0,1787,78,151.46,24,0,2.03,6.61,0.00,144,0,12.21,0,11.14,0.94,0.00,0.00
46,Manitoba,Manitoba,2020-09-19,38,2020,0,1558,148,112.59,16,0,1.16,10.70,0.00,264,0,19.08,0,21.14,1.53,0.00,0.00
35,Ontario,Ontario,2020-09-19,38,2020,0,46484,2184,313.52,2788,12,18.8,14.73,0.08,3481,14,23.48,0.09,312.00,2.10,1.71,0.01
24,Quebec,Québec,2020-09-19,38,2020,0,67080,2373,779.59,5797,17,67.37,27.58,0.20,3788,28,44.02,0.33,339.00,3.94,2.43,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-09-19,38,2020,0,272,1,52.25,3,0,0.58,0.19,0.00,2,0,0.38,0,0.14,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-09-19,38,2020,0,194,1,24.58,2,0,0.25,0.13,0.00,2,0,0.25,0,0.14,0.02,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-09-19,38,2020,0,1086,0,109.47,65,0,6.55,0.00,0.00,1,0,0.1,0,0.00,0.00,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-09-19,38,2020,0,57,2,34.69,0,0,0,1.22,0.00,10,0,6.09,0,0.29,0.17,0.00,0.00
60,Yukon,Yukon,2020-09-19,38,2020,0,15,0,34.90,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-09-19,38,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-09-19,38,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-09-19,38,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-09-19,38,2020,,142774,6633,373.30,9173,41,23.98,17.34,0.11,11279,67,29.49,0.18,947.57,2.48,5.86,0.02
59,British Columbia,Colombie-Britannique,2020-09-26,39,2020,0,8641,799,165.70,230,7,4.41,15.32,0.13,1679,17,32.2,0.33,114.14,2.19,1.00,0.02
48,Alberta,Alberta,2020-09-26,39,2020,0,17343,962,390.35,261,6,5.87,21.65,0.14,1928,8,43.4,0.18,137.43,3.09,0.86,0.02
47,Saskatchewan,Saskatchewan,2020-09-26,39,2020,0,1863,76,157.90,24,0,2.03,6.44,0.00,154,0,13.05,0,10.86,0.92,0.00,0.00
46,Manitoba,Manitoba,2020-09-26,39,2020,0,1829,271,132.18,19,3,1.37,19.58,0.22,419,3,30.28,0.22,38.71,2.80,0.43,0.03
35,Ontario,Ontario,2020-09-26,39,2020,0,49340,2856,332.79,2799,11,18.88,19.26,0.07,5040,23,33.99,0.16,408.00,2.75,1.57,0.01
24,Quebec,Québec,2020-09-26,39,2020,0,71005,3925,825.21,5821,24,67.65,45.62,0.28,6298,41,73.19,0.48,560.71,6.52,3.43,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-09-26,39,2020,0,272,0,52.25,3,0,0.58,0.00,0.00,1,0,0.19,0,0.00,0.00,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-09-26,39,2020,0,200,6,25.34,2,0,0.25,0.76,0.00,7,0,0.89,0,0.86,0.11,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-09-26,39,2020,0,1087,1,109.57,65,0,6.55,0.10,0.00,1,0,0.1,0,0.14,0.01,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-09-26,39,2020,0,58,1,35.30,0,0,0,0.61,0.00,3,0,1.83,0,0.14,0.09,0.00,0.00
60,Yukon,Yukon,2020-09-26,39,2020,0,15,0,34.90,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-09-26,39,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-09-26,39,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-09-26,39,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-09-26,39,2020,,151671,8897,396.57,9224,51,24.12,23.26,0.13,15530,92,40.61,0.24,1271.00,3.32,7.29,0.02
59,British Columbia,Colombie-Britannique,2020-10-03,40,2020,0,9381,740,179.89,238,8,4.56,14.19,0.15,1539,15,29.51,0.29,105.71,2.03,1.14,0.02
48,Alberta,Alberta,2020-10-03,40,2020,0,18357,1014,413.18,272,11,6.12,22.82,0.25,1976,17,44.48,0.38,144.86,3.26,1.57,0.04
47,Saskatchewan,Saskatchewan,2020-10-03,40,2020,0,1954,91,165.62,24,0,2.03,7.71,0.00,167,0,14.15,0,13.00,1.10,0.00,0.00
46,Manitoba,Manitoba,2020-10-03,40,2020,0,2108,279,152.34,22,3,1.59,20.16,0.22,550,6,39.75,0.43,39.86,2.88,0.43,0.03
35,Ontario,Ontario,2020-10-03,40,2020,0,53633,4293,361.74,2929,130,19.76,28.96,0.88,7149,141,48.22,0.95,613.29,4.14,18.57,0.13
24,Quebec,Québec,2020-10-03,40,2020,0,77380,6375,899.30,5867,46,68.19,74.09,0.53,10300,70,119.7,0.81,910.71,10.58,6.57,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-10-03,40,2020,0,276,4,53.02,4,1,0.77,0.77,0.19,4,1,0.77,0.19,0.57,0.11,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,2020-10-03,40,2020,0,201,1,25.47,2,0,0.25,0.13,0.00,7,0,0.89,0,0.14,0.02,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-10-03,40,2020,0,1089,2,109.77,65,0,6.55,0.20,0.00,3,0,0.3,0,0.29,0.03,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-10-03,40,2020,0,59,1,35.91,0,0,0,0.61,0.00,2,0,1.22,0,0.14,0.09,0.00,0.00
60,Yukon,Yukon,2020-10-03,40,2020,0,15,0,34.90,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-10-03,40,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-10-03,40,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-10-03,40,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-10-03,40,2020,,164471,12800,430.03,9423,199,24.64,33.47,0.52,21697,250,56.73,0.65,1828.57,4.78,28.43,0.07
59,British Columbia,Colombie-Britannique,2020-10-10,41,2020,0,10185,804,195.31,245,7,4.7,15.42,0.13,1544,15,29.61,0.29,114.86,2.20,1.00,0.02
48,Alberta,Alberta,2020-10-10,41,2020,0,19995,1638,450.05,282,10,6.35,36.87,0.23,2652,21,59.69,0.47,234.00,5.27,1.43,0.03
47,Saskatchewan,Saskatchewan,2020-10-10,41,2020,0,2068,114,175.28,24,0,2.03,9.66,0.00,205,0,17.38,0,16.29,1.38,0.00,0.00
46,Manitoba,Manitoba,2020-10-10,41,2020,0,2524,416,182.40,32,10,2.31,30.06,0.72,695,13,50.23,0.94,59.43,4.29,1.43,0.10
35,Ontario,Ontario,2020-10-10,41,2020,0,58490,4857,394.50,2964,35,19.99,32.76,0.24,9150,165,61.71,1.11,693.86,4.68,5.00,0.03
24,Quebec,Québec,2020-10-10,41,2020,0,85191,7811,990.08,5950,83,69.15,90.78,0.96,14186,129,164.87,1.5,1115.86,12.97,11.86,0.14
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-10-10,41,2020,0,282,6,54.17,4,0,0.77,1.15,0.00,10,1,1.92,0.19,0.86,0.16,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-10-10,41,2020,0,258,57,32.69,2,0,0.25,7.22,0.00,58,0,7.35,0,8.14,1.03,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-10-10,41,2020,0,1092,3,110.07,65,0,6.55,0.30,0.00,5,0,0.5,0,0.43,0.04,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-10-10,41,2020,0,61,2,37.12,0,0,0,1.22,0.00,3,0,1.83,0,0.29,0.17,0.00,0.00
60,Yukon,Yukon,2020-10-10,41,2020,0,15,0,34.90,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-10-10,41,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-10-10,41,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-10-10,41,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-10-10,41,2020,,180179,15708,471.10,9568,145,25.02,41.07,0.38,28508,344,74.54,0.9,2244.00,5.87,20.71,0.05
59,British Columbia,Colombie-Britannique,2020-10-17,42,2020,0,11189,1004,214.56,251,6,4.81,19.25,0.12,1808,13,34.67,0.25,143.43,2.75,0.86,0.02
48,Alberta,Alberta,2020-10-17,42,2020,0,21775,1780,490.11,288,6,6.48,40.06,0.14,3418,16,76.93,0.36,254.29,5.72,0.86,0.02
47,Saskatchewan,Saskatchewan,2020-10-17,42,2020,0,2306,238,195.45,25,1,2.12,20.17,0.08,352,1,29.83,0.08,34.00,2.88,0.14,0.01
46,Manitoba,Manitoba,2020-10-17,42,2020,0,3258,734,235.44,38,6,2.75,53.04,0.43,1150,16,83.11,1.16,104.86,7.58,0.86,0.06
35,Ontario,Ontario,2020-10-17,42,2020,0,63713,5223,429.73,2999,35,20.23,35.23,0.24,10080,70,67.99,0.47,746.14,5.03,5.00,0.03
24,Quebec,Québec,2020-10-17,42,2020,0,92297,7106,1072.66,6032,82,70.1,82.58,0.95,14917,165,173.36,1.92,1015.14,11.80,11.71,0.14
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-10-17,42,2020,0,287,5,55.13,4,0,0.77,0.96,0.00,11,0,2.11,0,0.71,0.14,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-10-17,42,2020,0,305,47,38.65,2,0,0.25,5.96,0.00,104,0,13.18,0,6.71,0.85,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-10-17,42,2020,0,1095,3,110.38,65,0,6.55,0.30,0.00,6,0,0.6,0,0.43,0.04,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-10-17,42,2020,0,63,2,38.34,0,0,0,1.22,0.00,4,0,2.43,0,0.29,0.17,0.00,0.00
60,Yukon,Yukon,2020-10-17,42,2020,0,15,0,34.90,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-10-17,42,2020,0,5,0,10.99,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-10-17,42,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-10-17,42,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-10-17,42,2020,,196321,16142,513.31,9704,136,25.37,42.21,0.36,31850,281,83.28,0.73,2306.00,6.03,19.43,0.05
59,British Columbia,Colombie-Britannique,2020-10-24,43,2020,0,12554,1365,240.74,256,5,4.91,26.18,0.10,2369,11,45.43,0.21,195.00,3.74,0.71,0.01
48,Alberta,Alberta,2020-10-24,43,2020,0,24261,2486,546.06,300,12,6.75,55.95,0.27,4266,18,96.02,0.41,355.14,7.99,1.71,0.04
47,Saskatchewan,Saskatchewan,2020-10-24,43,2020,0,2669,363,226.22,25,0,2.12,30.77,0.00,601,1,50.94,0.08,51.86,4.40,0.00,0.00
46,Manitoba,Manitoba,2020-10-24,43,2020,0,4088,830,295.43,50,12,3.61,59.98,0.87,1564,18,113.02,1.3,118.57,8.57,1.71,0.12
35,Ontario,Ontario,2020-10-24,43,2020,0,69331,5618,467.62,3040,41,20.5,37.89,0.28,10841,76,73.12,0.51,802.57,5.41,5.86,0.04
24,Quebec,Québec,2020-10-24,43,2020,0,99235,6938,1153.29,6132,100,71.27,80.63,1.16,14044,182,163.22,2.12,991.14,11.52,14.29,0.17
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-10-24,43,2020,0,289,2,55.52,4,0,0.77,0.38,0.00,7,0,1.34,0,0.29,0.05,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-10-24,43,2020,0,326,21,41.31,4,2,0.51,2.66,0.25,68,2,8.62,0.25,3.00,0.38,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2020-10-24,43,2020,0,1100,5,110.88,65,0,6.55,0.50,0.00,8,0,0.81,0,0.71,0.07,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-10-24,43,2020,0,64,1,38.95,0,0,0,0.61,0.00,3,0,1.83,0,0.14,0.09,0.00,0.00
60,Yukon,Yukon,2020-10-24,43,2020,0,20,5,46.53,0,0,0,11.63,0.00,5,0,11.63,0,0.71,1.66,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-10-24,43,2020,0,9,4,19.78,0,0,0,8.79,0.00,4,0,8.79,0,0.57,1.26,0.00,0.00
62,Nunavut,Nunavut,2020-10-24,43,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-10-24,43,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-10-24,43,2020,,213959,17638,559.43,9876,172,25.82,46.12,0.45,33780,308,88.32,0.81,2519.71,6.59,24.57,0.06
59,British Columbia,Colombie-Britannique,2020-10-31,44,2020,0,14733,2179,282.52,263,7,5.04,41.78,0.13,3544,12,67.96,0.23,311.29,5.97,1.00,0.02
48,Alberta,Alberta,2020-10-31,44,2020,0,28245,3984,635.74,323,23,7.27,89.67,0.52,6470,35,145.63,0.79,569.14,12.81,3.29,0.07
47,Saskatchewan,Saskatchewan,2020-10-31,44,2020,0,3144,475,266.48,25,0,2.12,40.26,0.00,838,0,71.03,0,67.86,5.75,0.00,0.00
46,Manitoba,Manitoba,2020-10-31,44,2020,0,5723,1635,413.58,67,17,4.84,118.16,1.23,2465,29,178.14,2.1,233.57,16.88,2.43,0.18
35,Ontario,Ontario,2020-10-31,44,2020,0,75730,6399,510.78,3085,45,20.81,43.16,0.30,12017,86,81.05,0.58,914.14,6.17,6.43,0.04
24,Quebec,Québec,2020-10-31,44,2020,0,106016,6781,1232.10,6246,114,72.59,78.81,1.32,13719,214,159.44,2.49,968.71,11.26,16.29,0.19
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-10-31,44,2020,0,291,2,55.90,4,0,0.77,0.38,0.00,4,0,0.77,0,0.29,0.05,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-10-31,44,2020,0,343,17,43.46,6,2,0.76,2.15,0.25,38,4,4.81,0.51,2.43,0.31,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2020-10-31,44,2020,0,1109,9,111.79,65,0,6.55,0.91,0.00,14,0,1.41,0,1.29,0.13,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-10-31,44,2020,0,64,0,38.95,0,0,0,0.00,0.00,1,0,0.61,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2020-10-31,44,2020,0,23,3,53.51,1,1,2.33,6.98,2.33,8,1,18.61,2.33,0.43,1.00,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2020-10-31,44,2020,0,10,1,21.98,0,0,0,2.20,0.00,5,0,10.99,0,0.14,0.31,0.00,0.00
62,Nunavut,Nunavut,2020-10-31,44,2020,0,0,0,0.00,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-10-31,44,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-10-31,44,2020,,235444,21485,615.60,10085,209,26.37,56.18,0.55,39123,381,102.29,1,3069.29,8.03,29.86,0.08
59,British Columbia,Colombie-Britannique,2020-11-07,45,2020,0,17716,2983,339.73,276,13,5.29,57.20,0.25,5162,20,98.99,0.38,426.14,8.17,1.86,0.04
48,Alberta,Alberta,2020-11-07,45,2020,0,32777,4532,737.74,357,34,8.04,102.01,0.77,8516,57,191.68,1.28,647.43,14.57,4.86,0.11
47,Saskatchewan,Saskatchewan,2020-11-07,45,2020,0,3738,594,316.82,27,2,2.29,50.35,0.17,1069,2,90.61,0.17,84.86,7.19,0.29,0.02
46,Manitoba,Manitoba,2020-11-07,45,2020,0,7689,1966,555.66,103,36,7.44,142.08,2.60,3601,53,260.23,3.83,280.86,20.30,5.14,0.37
35,Ontario,Ontario,2020-11-07,45,2020,0,82825,7095,558.64,3164,79,21.34,47.85,0.53,13494,124,91.01,0.84,1013.57,6.84,11.29,0.08
24,Quebec,Québec,2020-11-07,45,2020,0,113423,7407,1318.18,6431,185,74.74,86.08,2.15,14188,299,164.89,3.47,1058.14,12.30,26.43,0.31
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-07,45,2020,0,296,5,56.86,4,0,0.77,0.96,0.00,7,0,1.34,0,0.71,0.14,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-11-07,45,2020,0,353,10,44.73,6,0,0.76,1.27,0.00,27,2,3.42,0.25,1.43,0.18,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-11-07,45,2020,0,1125,16,113.40,65,0,6.55,1.61,0.00,25,0,2.52,0,2.29,0.23,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-07,45,2020,0,66,2,40.17,0,0,0,1.22,0.00,2,0,1.22,0,0.29,0.17,0.00,0.00
60,Yukon,Yukon,2020-11-07,45,2020,0,23,0,53.51,1,0,2.33,0.00,0.00,3,1,6.98,2.33,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-07,45,2020,0,10,0,21.98,0,0,0,0.00,0.00,1,0,2.2,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2020-11-07,45,2020,0,1,1,2.54,0,0,0,2.54,0.00,1,0,2.54,0,0.14,0.36,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-11-07,45,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-11-07,45,2020,,260055,24611,679.95,10434,349,27.28,64.35,0.91,46096,558,120.52,1.46,3515.86,9.19,49.86,0.13
59,British Columbia,Colombie-Britannique,2020-11-14,46,2020,0,21639,3923,414.95,290,14,5.56,75.23,0.27,6906,27,132.43,0.52,560.43,10.75,2.00,0.04
48,Alberta,Alberta,2020-11-14,46,2020,0,38338,5561,862.91,401,44,9.03,125.17,0.99,10093,78,227.17,1.76,794.43,17.88,6.29,0.14
47,Saskatchewan,Saskatchewan,2020-11-14,46,2020,0,4820,1082,408.53,29,2,2.46,91.71,0.17,1676,4,142.05,0.34,154.57,13.10,0.29,0.02
46,Manitoba,Manitoba,2020-11-14,46,2020,0,10453,2764,755.40,152,49,10.98,199.74,3.54,4730,85,341.82,6.14,394.86,28.53,7.00,0.51
35,Ontario,Ontario,2020-11-14,46,2020,0,92761,9936,625.65,3274,110,22.08,67.02,0.74,17031,189,114.87,1.27,1419.43,9.57,15.71,0.11
24,Quebec,Québec,2020-11-14,46,2020,0,122643,9220,1425.34,6611,180,76.83,107.15,2.09,16627,365,193.24,4.24,1317.14,15.31,25.71,0.30
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-14,46,2020,0,301,5,57.82,4,0,0.77,0.96,0.00,10,0,1.92,0,0.71,0.14,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2020-11-14,46,2020,0,364,11,46.12,6,0,0.76,1.39,0.00,21,0,2.66,0,1.57,0.20,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2020-11-14,46,2020,0,1142,17,115.11,65,0,6.55,1.71,0.00,33,0,3.33,0,2.43,0.24,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-14,46,2020,0,68,2,41.38,0,0,0,1.22,0.00,4,0,2.43,0,0.29,0.17,0.00,0.00
60,Yukon,Yukon,2020-11-14,46,2020,0,24,1,55.83,1,0,2.33,2.33,0.00,1,0,2.33,0,0.14,0.33,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-14,46,2020,0,15,5,32.96,0,0,0,10.99,0.00,5,0,10.99,0,0.71,1.57,0.00,0.00
62,Nunavut,Nunavut,2020-11-14,46,2020,0,4,3,10.15,0,0,0,7.61,0.00,4,0,10.15,0,0.43,1.09,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2020-11-14,46,2020,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2020-11-14,46,2020,,292585,32530,765.01,10833,399,28.32,85.05,1.04,57141,748,149.4,1.96,4647.14,12.15,57.00,0.15
59,British Columbia,Colombie-Britannique,2020-11-21,47,2020,0,26187,4548,502.17,331,41,6.35,87.21,0.79,8471,55,162.44,1.05,649.71,12.46,5.86,0.11
48,Alberta,Alberta,2020-11-21,47,2020,0,45288,6950,1019.34,471,70,10.6,156.43,1.58,12511,114,281.6,2.57,992.86,22.35,10.00,0.23
47,Saskatchewan,Saskatchewan,2020-11-21,47,2020,0,6237,1417,528.63,33,4,2.8,120.10,0.34,2499,6,211.81,0.51,202.43,17.16,0.57,0.05
46,Manitoba,Manitoba,2020-11-21,47,2020,0,13304,2851,961.43,217,65,15.68,206.03,4.70,5615,114,405.78,8.24,407.29,29.43,9.29,0.67
